0.392767137,617.0144299
0.392691532,617.1073763
0.392535282,617.2015961
0.392449597,617.2487059
0.392298387,617.3416524
0.392142137,617.3887623
0.392066532,617.3887623
0.391915323,617.4358721
0.391759073,617.4358721
0.391663306,617.4358721
0.391471774,617.4358721
0.391310484,617.3887623
0.391239919,617.3887623
0.39108871,617.3416524
0.390912298,617.3416524
0.390836694,617.2945426
0.390680444,617.2487059
0.390599798,617.2487059
0.390443548,617.2015961
0.390277218,617.1544862
0.390196573,617.1544862
0.390045363,617.1073763
0.389894153,617.0615397
0.389813508,617.0615397
0.389657258,617.0144299
0.389480847,617.0144299
0.389395161,616.96732
0.389233871,616.9202101
0.389092742,616.9202101
0.389012097,616.8731003
0.388850806,616.8272636
0.388765121,616.8272636
0.38859879,616.7801538
0.388447581,616.7330439
0.388371976,616.7330439
0.388225806,616.6859341
0.388054435,616.6388242
0.38796875,616.5929876
0.387802419,616.5458777
0.38765121,616.4987678
0.387575605,616.4987678
0.387424395,616.451658
0.387263105,616.4058214
0.387172379,616.3587115
0.386995968,616.3116016
0.386920363,616.2644918
0.386769153,616.2173819
0.386617944,616.1715453
0.386537298,616.1715453
0.386386089,616.1244354
0.386214718,616.0773256
0.386134073,616.0302157
0.385962702,615.9831058
0.385811492,615.9372692
0.385730847,615.9372692
0.385579637,615.8901593
0.385418347,615.8430495
0.385332661,615.7959396
0.385166331,615.7488298
0.385080645,615.7029931
0.384929435,615.6558833
0.384768145,615.6087734
0.3846875,615.5616635
0.384521169,615.5158269
0.384375,615.4687171
0.384299395,615.4216072
0.384143145,615.4216072
0.383971774,615.3744973
0.383881048,615.3273875
0.383719758,615.2815508
0.383568548,615.2815508
0.383497984,615.234441
0.383351815,615.1873311
0.383266129,615.1873311
0.383099798,615.1402212
0.382918347,615.0931114
0.382847782,615.0472748
0.382701613,615.0001649
0.382550403,614.953055
0.382469758,614.953055
0.382318548,614.9059452
0.382167339,614.8601085
0.382096774,614.8129987
0.381940524,614.7658888
0.381784274,614.718779
0.381708669,614.6716691
0.381552419,614.6258325
0.381481855,614.6258325
0.381335685,614.5787226
0.381179435,614.5316127
0.38109879,614.4845029
0.38094254,614.437393
0.38078125,614.437393
0.380700605,614.3915564
0.380544355,614.3444465
0.380383065,614.3444465
0.3803125,614.2973367
0.38015625,614.2973367
0.38,614.2502268
0.379914315,614.2031169
0.379753024,614.1572803
0.37968246,614.1572803
0.37952621,614.1101705
0.379364919,614.0630606
0.379279234,614.0159507
0.379117944,613.9701141
0.378956653,613.9230042
0.378881048,613.9230042
0.378729839,613.8758944
0.378573589,613.8287845
0.378487903,613.7816747
0.378321573,613.735838
0.378160282,613.6887282
0.378079637,613.6887282
0.377908266,613.5945084
0.377822581,613.5945084
0.37765625,613.5473986
0.377489919,613.501562
0.377399194,613.4544521
0.377237903,613.4073422
0.377076613,613.3602324
0.377001008,613.3602324
0.376839718,613.3143957
0.376678427,613.2672859
0.376597782,613.220176
0.376436492,613.220176
0.376275202,613.1730662
0.376194556,613.1259563
0.376028226,613.0801197
0.375947581,613.0801197
0.37578629,613.0330098
0.375625,612.9858999
0.375549395,612.9387901
0.375388105,612.8916802
0.375226815,612.8458436
0.375146169,612.7987337
0.374979839,612.7516239
0.374818548,612.704514
0.374737903,612.6574041
0.374571573,612.6115675
0.374485887,612.5644576
0.374319556,612.5173478
0.374153226,612.4244013
0.37406754,612.4244013
0.37391129,612.3772914
0.37375,612.3301816
0.373669355,612.2830717
0.373508065,612.2359618
0.373346774,612.1901252
0.373261089,612.1901252
0.373099798,612.1430154
0.372938508,612.0959055
0.372867944,612.0959055
0.372706653,612.0487956
0.372550403,612.0016858
0.372464718,612.0016858
0.372308468,611.9558491
0.372232863,611.9087393
0.372071573,611.8616294
0.371910282,611.8145196
0.371829637,611.7686829
0.371668347,611.7215731
0.371517137,611.6744632
0.371441532,611.6744632
0.371285282,611.5802435
0.371129032,611.5344069
0.371043347,611.5344069
0.370877016,611.4401871
0.370700605,611.3930773
0.370614919,611.3930773
0.37046371,611.3459674
0.370393145,611.3001308
0.370241935,611.2530209
0.370090726,611.2059111
0.37,611.1588012
0.369818548,611.1129646
0.369642137,611.0658547
0.369561492,611.0187448
0.369400202,610.971635
0.369233871,610.9245251
0.369148185,610.8786885
0.368991935,610.8315786
0.368830645,610.7844688
0.36875504,610.7844688
0.36859375,610.690249
0.368508065,610.690249
0.368346774,610.6444124
0.368180444,610.5973026
0.368104839,610.5501927
0.367948589,610.5030828
0.367797379,610.455973
0.367716734,610.455973
0.367545363,610.3630265
0.367379032,610.3159166
0.367308468,610.3159166
0.367157258,610.2688067
0.367001008,610.2229701
0.366930444,610.1758603
0.366789315,610.1287504
0.36671371,610.0816405
0.366552419,610.0345307
0.366370968,609.9415842
0.366295363,609.9415842
0.366139113,609.8473645
0.365987903,609.8002546
0.365902218,609.8002546
0.365735887,609.7073081
0.365579637,609.6601982
0.365509073,609.6130884
0.365362903,609.5672518
0.365206653,609.5201419
0.365115927,609.473032
0.364939516,609.4259222
0.364863911,609.3788123
0.364712702,609.3329757
0.364566532,609.2858658
0.364485887,609.238756
0.364314516,609.1916461
0.364143145,609.1445362
0.364072581,609.0986996
0.363921371,609.0515897
0.363765121,609.0044799
0.363689516,608.95737
0.363533266,608.9115334
0.363377016,608.8644235
0.363296371,608.8173137
0.363140121,608.7702038
0.363069556,608.7702038
0.362918347,608.7230939
0.362767137,608.6772573
0.362686492,608.6301475
0.362540323,608.5830376
0.362389113,608.5359277
0.362318548,608.4888179
0.362162298,608.4429812
0.362001008,608.3958714
0.361915323,608.3487615
0.361759073,608.3016517
0.361602823,608.2545418
0.361527218,608.2087052
0.361370968,608.1615953
0.361290323,608.1144854
0.361134073,608.0673756
0.360972782,608.021539
0.360897177,607.9744291
0.360730847,607.9273192
0.360574597,607.8802094
0.360493952,607.8330995
0.360337702,607.7872629
0.360176411,607.740153
0.360100806,607.740153
0.359944556,607.6930432
0.359773185,607.6459333
0.35969254,607.5988234
0.35953125,607.5529868
0.359450605,607.5058769
0.359309476,607.4587671
0.359153226,607.3658206
0.359072581,607.3658206
0.35890625,607.2716009
0.35875,607.224491
0.358669355,607.1773811
0.358513105,607.1315445
0.358346774,607.0844346
0.358266129,607.0373248
0.358109879,606.9902149
0.357953629,606.9431051
0.357878024,606.8972684
0.357711694,606.8501586
0.357631048,606.8030487
0.357469758,606.7559388
0.357303427,606.708829
0.357217742,606.708829
0.357051411,606.6629924
0.356890121,606.6158825
0.356814516,606.5687726
0.356648185,606.5216628
0.356476815,606.4758261
0.356396169,606.4287163
0.356234879,606.3816064
0.356068548,606.2873867
0.355987903,606.2873867
0.355826613,606.1944402
0.355751008,606.1473303
0.355594758,606.1002205
0.355438508,606.007274
0.355357863,606.007274
0.355201613,605.9130543
0.355050403,605.8659444
0.354979839,605.8201078
0.354823589,605.7729979
0.354662298,605.6787782
0.354581653,605.6787782
0.354425403,605.6316683
0.354264113,605.5858317
0.354188508,605.5387218
0.354027218,605.491612
0.353946573,605.4445021
0.353785282,605.3973923
0.353623992,605.3515556
0.353553427,605.3044458
0.353397177,605.2573359
0.353245968,605.1631162
0.353160282,605.1631162
0.352993952,605.0701697
0.352827621,605.0230598
0.352741935,604.97595
0.352595766,604.9301133
0.352444556,604.8358936
0.352363911,604.7887837
0.35219254,604.7416739
0.352101815,604.6958373
0.351945565,604.6016175
0.351804435,604.5073978
0.351728831,604.5073978
0.35155746,604.4144513
0.351396169,604.3673415
0.351320565,604.3202316
0.351174395,604.274395
0.351003024,604.1801752
0.350917339,604.1801752
0.350751008,604.1330654
0.350609879,604.0859555
0.350534274,604.0859555
0.350367944,604.0401189
0.350282258,604.0401189
0.350120968,603.993009
0.349974798,603.9458992
0.349894153,603.9458992
0.349727823,603.8987893
0.349551411,603.8516794
0.349475806,603.8516794
0.349329637,603.8058428
0.349178427,603.7116231
0.349087702,603.7116231
0.348916331,603.6186766
0.34875504,603.5715667
0.348684476,603.5244569
0.348543347,603.4302372
0.348467742,603.4302372
0.34828629,603.3372907
0.348125,603.2430709
0.348049395,603.1959611
0.347898185,603.1501245
0.347726815,603.0559047
0.347646169,603.0559047
0.347484879,602.961685
0.34733871,602.9158484
0.347253024,602.8687385
0.347081653,602.8216287
0.346905242,602.7745188
0.346824597,602.7286822
0.346648185,602.6815723
0.34655746,602.6344624
0.346386089,602.5873526
0.346219758,602.5402427
0.346144153,602.4944061
0.345967742,602.4472962
0.345806452,602.4001864
0.345730847,602.3530765
0.345559476,602.3059666
0.345393145,602.26013
0.34530746,602.2130202
0.345146169,602.1188004
0.344989919,602.0729638
0.344914315,602.0258539
0.344753024,601.9316342
0.344667339,601.8845243
0.344511089,601.8386877
0.344349798,601.744468
0.344274194,601.6973581
0.344112903,601.6502483
0.343956653,601.5573018
0.343876008,601.5101919
0.343714718,601.4630821
0.343558468,601.3701356
0.343482863,601.3701356
0.343331653,601.2759158
0.343170363,601.228806
0.343084677,601.228806
0.342898185,601.1358595
0.3428125,601.1358595
0.34265121,601.0416398
0.3425,600.9945299
0.342429435,600.9945299
0.342278226,600.9015834
0.342121976,600.8544736
0.34203629,600.8073637
0.341859879,600.7602538
0.341688508,600.6673073
0.341617944,600.6673073
0.341461694,600.5730876
0.341310484,600.4801411
0.341229839,600.4801411
0.341068548,600.3859214
0.340997984,600.3388115
0.340841734,600.2929749
0.340685484,600.1987552
0.340604839,600.1987552
0.340453629,600.1045355
0.34030746,600.0586988
0.340236895,600.011589
0.340085685,599.9644791
0.339934476,599.9173693
0.33984879,599.8715326
0.339697581,599.8244228
